Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
4036,Maruti,2017,580000,30000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,No
4037,Hyundai,2016,900000,98000,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
4038,Maruti,2016,750000,50000,South,South Carolina,Mount Pleasant,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,No
4039,Tata,2009,140000,120000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Third_Owner,19.09,1396,69,135Nm@ 2500rpm,5,No
4040,Hyundai,2017,525000,30000,South,South Carolina,Mount Pleasant,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,No
4041,Tata,2009,114999,120000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Third_Owner,19.09,1396,69,135Nm@ 2500rpm,5,No
4042,Tata,2016,399000,40000,South,South Carolina,Myrtle Beach,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
4044,Tata,2012,275000,90000,South,South Carolina,Myrtle Beach,Diesel,Individual,Manual,Second_Owner,19,1405,71,135 Nm at 2500 rpm,5,No
4045,Hyundai,2011,340000,80000,South,South Carolina,North Charleston,Diesel,Individual,Manual,Second_Owner,21.9,1396,90,22.4 kgm at 1750-2750rpm,5,No
4046,Hyundai,2012,222000,120000,South,South Carolina,Myrtle Beach,LPG,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
4047,Mahindra,2013,850000,200000,South,South Carolina,Rock Hill,Diesel,Individual,Automatic,First_Owner,11.18,2696,184,402Nm@ 1600-3000rpm,7,No
4048,Tata,2007,70000,110000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5,No
4049,Tata,2017,430000,38000,South,South Carolina,Rock Hill,Petrol,Individual,Manual,Second_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
4050,Tata,2017,430000,35000,South,South Carolina,Myrtle Beach,Petrol,Individual,Manual,Second_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
4051,Maruti,2014,320000,70000,South,South Carolina,North Charleston,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,No
4053,Renault,2012,500000,120000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,Second_Owner,21.8,1461,78,240Nm@ 2000rpm,5,No
4054,Renault,2012,500000,110000,Central,Missouri,Oakville,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,No
4055,Tata,2010,229999,140000,Central,Missouri,Oakville,Diesel,Individual,Manual,First_Owner,18.4,1248,75,190Nm@ 1750rpm,5,No
4056,Mahindra,2009,600000,155000,Central,Missouri,Oakville,Diesel,Individual,Automatic,Second_Owner,11.79,2179,120,290Nm@ 1800-2800rpm,8,No
4058,Renault,2017,500000,80000,Central,Missouri,Oakville,Diesel,Individual,Manual,Second_Owner,23.08,1461,63.1,160Nm@ 2000rpm,5,No
4059,Mahindra,2010,315000,120000,South,Louisiana,Monroe,Diesel,Individual,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,No
4060,Maruti,2011,265000,80000,Central,Missouri,Oakville,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,No
4061,Ford,2015,350000,110000,West,California,Oakland,Diesel,Individual,Manual,Second_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
4062,Tata,2012,200000,230000,East,New Jersey,Irvington,Diesel,Individual,Manual,First_Owner,23.57,1396,70,140Nm@ 1800-3000rpm,5,No
4063,Tata,2011,114999,172000,East,Maine,Bangor,Diesel,Individual,Manual,Second_Owner,17.88,1396,52.8,85Nm@ 2500rpm,5,No
4064,Hyundai,2014,425000,25000,East,Maine,Portland,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
4065,Ford,2019,900000,35000,East,New Jersey,Garfield,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,No
4066,Mahindra,2014,550000,126000,West,Washington,Pullman,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,7,No
4067,Honda,2018,900000,30000,West,Washington,Pullman,Diesel,Individual,Manual,First_Owner,25.5,1498,98.6,200Nm@ 1750rpm,5,No
4068,Hyundai,2011,165000,97000,West,Washington,Puyallup,Petrol,Individual,Manual,Third_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,No
4069,Hyundai,2016,850000,120000,West,Washington,Puyallup,Diesel,Individual,Automatic,First_Owner,19.08,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
4070,Hyundai,2016,850000,120000,West,Washington,Pullman,Diesel,Individual,Manual,First_Owner,23.9,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
4071,Mahindra,2014,550000,80000,West,Washington,Pullman,Diesel,Individual,Manual,Second_Owner,16.55,2498,105,247Nm@ 1800-2000rpm,6,No
4072,Maruti,2011,500000,60000,West,Washington,Puyallup,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,No
4073,Maruti,2018,630000,15000,West,Washington,Puyallup,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,No
4074,Hyundai,2011,160000,60000,West,Washington,Pullman,Petrol,Individual,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,No
4075,Honda,2015,670000,60000,South,Virginia,Springfield,Diesel,Individual,Manual,First_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,No
4076,Maruti,2014,430000,90000,South,Virginia,Virginia Beach,Diesel,Individual,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,No
4077,Hyundai,2015,375000,30000,South,Virginia,Richmond,Petrol,Individual,Manual,First_Owner,19.1,1197,82,114Nm@ 4000rpm,5,No
4078,Hyundai,2016,650000,35000,South,Virginia,Richmond,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
4079,Maruti,2016,500000,35000,South,Virginia,Springfield,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,No
4080,Maruti,2016,500000,35000,South,Virginia,Roanoke,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,No
4081,Mahindra,2017,1350000,25000,South,Virginia,Springfield,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
4082,Volkswagen,2018,600000,40000,South,Virginia,Springfield,Diesel,Individual,Manual,First_Owner,21.66,1498,108.62,250Nm@ 1500-3000rpm,5,No
4083,Hyundai,2017,1200000,25000,South,Virginia,Suffolk,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
4084,BMW,2013,3750000,56000,South,Virginia,Suffolk,Diesel,Dealer,Automatic,First_Owner,11.2,2993,241,540Nm@ 2000rpm,4,No
4085,Maruti,2018,795000,41779,South,Virginia,Suffolk,Petrol,Dealer,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,No
4086,Honda,2016,625000,54000,South,Virginia,Virginia Beach,Petrol,Dealer,Manual,First_Owner,18.7,1199,88.7,110Nm@ 4800rpm,5,No
4087,Mercedes,2016,2900000,31000,East,New York,Rye,Diesel,Dealer,Automatic,First_Owner,13,2143,204,500Nm@ 1600-1800rpm,5,No
4088,Maruti,2017,625000,37000,South,Virginia,Virginia Beach,Diesel,Individual,Automatic,First_Owner,26.8,1248,74,190Nm@ 2000rpm,5,No
4089,Chevrolet,2011,440000,90000,South,Virginia,Springfield,Diesel,Individual,Automatic,Second_Owner,18.1,1991,147.9,327Nm@ 2600rpm,4,No
4090,Toyota,2018,1400000,13534,South,Virginia,Roanoke,Petrol,Dealer,Manual,First_Owner,14.28,1798,138.03,173Nm@ 4000rpm,5,No
4091,Toyota,2017,1450000,7000,East,New York,Rye,Petrol,Dealer,Automatic,Second_Owner,14.53,1794,138.1,173Nm@ 4000rpm,5,No
4092,Mercedes,2017,2700000,23000,South,Virginia,Springfield,Diesel,Dealer,Automatic,First_Owner,17.9,2143,136,300Nm@ 1600-3000rpm,5,No
4093,Hyundai,2017,550000,23456,South,Virginia,Springfield,Petrol,Dealer,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,No
4094,Toyota,2019,1925000,43000,South,Virginia,Springfield,Diesel,Dealer,Automatic,First_Owner,11.36,2755,171.5,360Nm@ 1200-3400rpm,8,No
4095,Mahindra,2015,1225000,39000,South,Virginia,Virginia Beach,Diesel,Dealer,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
4096,Honda,2017,700000,15000,South,Virginia,Virginia Beach,Petrol,Individual,Manual,First_Owner,17.5,1199,88.7,110Nm@ 4800rpm,5,No
4097,Maruti,2013,530000,40000,South,Virginia,Richmond,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
4098,Kia,2020,1900000,5000,South,Virginia,Richmond,Diesel,Dealer,Automatic,First_Owner,17.8,1493,113.4,250nm@ 1500-2750rpm,5,No
4099,Maruti,2017,844999,70000,East,New York,Rye,Diesel,Dealer,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,No
4100,Skoda,2016,650000,99000,East,New York,Rye,Diesel,Dealer,Automatic,First_Owner,21.66,1498,103.52,250Nm@ 1500-2500rpm,5,No
4101,Maruti,2018,750000,15000,South,Virginia,Suffolk,Petrol,Dealer,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,No
4102,BMW,2018,6000000,28156,South,Virginia,Suffolk,Diesel,Dealer,Automatic,First_Owner,17.09,2993,261.4,620Nm@ 2000-2500rpm,4,No
4103,Honda,2015,610000,30000,West,Idaho,Twin Falls,Petrol,Dealer,Manual,First_Owner,18.7,1199,88.7,110Nm@ 4800rpm,5,No
4104,Chevrolet,2010,150000,70000,West,Idaho,Rexburg,Petrol,Individual,Manual,First_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,No
4105,Maruti,2014,475000,40000,West,Idaho,Twin Falls,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,No
4106,Mahindra,2008,375000,136500,West,Idaho,Twin Falls,Diesel,Individual,Manual,Fourth_Above_Owner,12.7,2609,120,290Nm@ 1800-2800rpm,8,No
4107,Mahindra,2016,425000,70000,West,Idaho,Twin Falls,Diesel,Individual,Manual,Second_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,No
4108,Honda,2015,800000,90000,West,Idaho,Twin Falls,Diesel,Individual,Manual,Second_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,No
4109,Maruti,1996,40000,32000,West,Idaho,Twin Falls,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,No
4110,Maruti,2018,509999,8000,West,Idaho,Twin Falls,Petrol,Individual,Automatic,Second_Owner,20.51,998,67,90Nm@ 3500rpm,5,No
4111,Toyota,2015,387000,170000,West,Idaho,Twin Falls,Diesel,Individual,Manual,First_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,No
4112,Maruti,2014,235000,25000,Central,Illinois,Carol Stream,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,No
4113,Tata,2000,95000,120000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Fourth_Above_Owner,12.2,1948,68,12@ 2500(kgm@ rpm),10,No
4114,Maruti,2010,340000,110000,Central,Illinois,Carbondale,Diesel,Individual,Manual,Third_Owner,17.8,1248,75,190Nm@ 2000rpm,5,No
4115,Mahindra,2016,1000000,100000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
4116,Ford,2009,160000,115000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Second_Owner,13.8,1399,68,160Nm@ 2000rpm,5,No
4117,Mahindra,2008,365000,120000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Fourth_Above_Owner,12.7,2609,120,290Nm@ 1800-2800rpm,8,No
4118,Skoda,2011,300000,265000,Central,Illinois,Carol Stream,Diesel,Individual,Manual,Second_Owner,20.86,1199,75,180Nm@ 2000rpm,5,No
4119,Maruti,2008,260000,90000,West,California,Napa,Diesel,Individual,Manual,Second_Owner,17.8,1248,75,190Nm@ 2000rpm,5,No
4120,Honda,2018,860000,40000,East,Vermont,Burlington,Petrol,Individual,Automatic,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,No
4121,Hyundai,2008,114999,55000,West,California,Mountain View,Petrol,Individual,Manual,Second_Owner,13.9,1599,103.2,"14.9@ 3,000(kgm@ rpm)",5,No
4122,Maruti,2007,100000,90000,East,Rhode Island,Smithfield,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
4123,Volkswagen,2014,565000,111000,West,California,Murrieta,Diesel,Individual,Manual,First_Owner,20.34,1498,103.2,250Nm@ 1500-2500rpm,5,No
4124,Mahindra,2013,450000,120000,West,California,Napa,Diesel,Individual,Manual,Second_Owner,11.68,2498,112,260Nm@ 1800-2200rpm,7,No
4125,Maruti,2017,625000,15000,West,California,Napa,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,No
4126,Maruti,2016,280000,30000,West,California,Napa,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,No
4127,Maruti,2017,330000,50000,West,California,Napa,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,No
4128,Hyundai,2015,1300000,40000,West,California,Murrieta,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
4129,Tata,2008,65000,50000,West,California,Santa Maria,Petrol,Individual,Manual,Second_Owner,15.3,1396,70,"12.4@ 2,600(kgm@ rpm)",5,No
4130,Tata,2018,480000,45000,West,California,Santa Clara,Petrol,Individual,Manual,Second_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
4131,Tata,2016,400000,35000,West,California,Santa Cruz,Diesel,Individual,Manual,Second_Owner,27.28,1047,69,140Nm@ 1800-3000rpm,5,No
4132,Tata,2009,500000,80000,West,California,Santa Cruz,Diesel,Individual,Manual,First_Owner,13.93,2179,138,320Nm@ 1700-2700rpm,7,No
4133,Mahindra,2012,320000,120000,West,California,Santa Clara,Diesel,Individual,Manual,First_Owner,11.68,2498,112,260Nm@ 1800-2200rpm,7,No
4134,Mahindra,2014,750000,90000,West,California,Santa Clara,Diesel,Individual,Manual,Second_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,No
4135,Mahindra,2017,620000,100000,West,California,Santa Clara,Diesel,Individual,Manual,First_Owner,16.5,1493,70,195Nm@ 1400-2200rpm,7,No
4136,Maruti,2011,300000,120000,West,California,Santa Clara,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,No
4137,Hyundai,2018,1405000,15000,West,California,Santa Clara,Petrol,Individual,Manual,First_Owner,15.8,1591,121.3,151Nm@ 4850rpm,5,No
4138,Maruti,2017,282000,15000,West,California,Santa Clara,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,No
4139,Maruti,2017,700000,15000,West,California,Santa Cruz,Petrol,Individual,Automatic,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,No
4140,Ford,2017,700000,70000,West,California,Santa Cruz,Diesel,Individual,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
4141,Ford,2015,600000,135000,West,California,Santa Cruz,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,No
4142,Skoda,2012,290000,80000,West,California,Santa Clara,Diesel,Individual,Manual,Second_Owner,20.5,1598,103.5,250Nm@ 1500-2500rpm,5,No
4143,Chevrolet,2011,430000,80000,West,California,Santa Maria,Diesel,Individual,Automatic,Second_Owner,18.1,1991,147.9,327Nm@ 2600rpm,4,No
4144,Hyundai,2017,575000,19000,West,California,Santa Maria,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
4145,Hyundai,2017,875000,42000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First_Owner,15.29,1591,121.3,151Nm@ 4850rpm,5,No
4146,Maruti,2010,180000,77000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,No
4147,Maruti,2012,229999,120000,South,North Carolina,New Bern,Diesel,Individual,Manual,First_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,No
4148,Toyota,2019,800000,10000,South,North Carolina,New Bern,Petrol,Individual,Automatic,First_Owner,19.56,1197,81.8,113Nm@ 4200rpm,5,No
4149,Chevrolet,2009,60000,110000,South,North Carolina,Raleigh,Petrol,Individual,Manual,Third_Owner,16.5,995,63,90.3Nm@ 4200rpm,5,No
4150,Maruti,2009,150000,110000,South,North Carolina,New Bern,Petrol,Individual,Manual,First_Owner,15,1586,104.68,"145@ 4,100(kgm@ rpm)",5,No
4151,Tata,2007,100000,90000,South,North Carolina,New Bern,Diesel,Individual,Manual,Third_Owner,23.57,1396,70,140Nm@ 1800-3000rpm,5,No
4152,Hyundai,2015,900000,90000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First_Owner,15.29,1591,121.3,151Nm@ 4850rpm,5,No
4153,Hyundai,2018,850000,50000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
4154,Chevrolet,2014,220000,50000,South,North Carolina,New Bern,Diesel,Individual,Manual,First_Owner,25.44,936,56.3,142.5Nm@ 1750rpm,5,No
4155,Maruti,2014,250000,40000,South,North Carolina,Raleigh,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,No
4156,Tata,2012,125000,120000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First_Owner,22.3,1248,74,190Nm@ 1750-3000rpm,5,No
4157,Hyundai,2018,1200000,27000,South,North Carolina,Raleigh,Petrol,Individual,Manual,First_Owner,15.8,1591,121.3,151Nm@ 4850rpm,5,No
4158,Tata,2013,250000,100000,South,North Carolina,Raleigh,Diesel,Individual,Manual,First_Owner,23.57,1396,70,140Nm@ 1800-3000rpm,5,No
4159,Hyundai,2014,440000,70000,South,North Carolina,Rocky Mount,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
4160,Tata,2017,400000,40000,South,North Carolina,Rocky Mount,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
4161,Maruti,2002,50000,62000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,No
4162,Hyundai,2018,1000000,10000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,No
4163,Honda,2014,600000,160000,South,Florida,Riviera Beach,Diesel,Individual,Manual,First_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,No
4164,Hyundai,2010,250000,60000,South,Florida,Riviera Beach,Petrol,Individual,Manual,First_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,No
4165,Mahindra,2009,310000,110000,South,Florida,Riviera Beach,Diesel,Individual,Manual,First_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,No
4166,Maruti,2005,120000,60000,South,Florida,Riviera Beach,Petrol,Individual,Manual,Fourth_Above_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,No
4167,Mahindra,2014,390000,78000,South,Florida,Royal Palm Beach,Diesel,Individual,Manual,First_Owner,11.68,2498,112,260Nm@ 1800-2200rpm,7,No
4168,Hyundai,2019,458000,30000,South,Florida,Royal Palm Beach,Petrol,Individual,Manual,First_Owner,20.3,1086,68,99Nm@ 4500rpm,5,No
4169,Ford,2018,950000,20000,West,California,Santa Rosa,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,No
4170,Maruti,2017,650000,21000,East,Massachusetts,Winthrop,Petrol,Individual,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,No
4171,Maruti,2013,400000,70000,West,California,Santa Rosa,Diesel,Individual,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,No
4172,Hyundai,2015,400000,70000,West,California,Santa Rosa,Petrol,Individual,Automatic,Second_Owner,18.9,1197,82,114Nm@ 4000rpm,5,No
4173,Maruti,2006,100000,42500,West,California,Santa Rosa,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
4174,Hyundai,2012,350000,25000,West,California,Santa Maria,Petrol,Individual,Manual,First_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,No
4175,Tata,2013,450000,80000,West,California,Santa Monica,Diesel,Individual,Manual,Second_Owner,13.7,2197,138.1,320Nm@ 1700-2700rpm,7,No
4176,Mahindra,2006,350000,90000,West,California,Santa Monica,Diesel,Individual,Manual,First_Owner,12.7,2609,116.6,"28.3@ 1,700-2,200(kgm@ rpm)",8,No
4177,Volkswagen,2010,250000,80000,East,New Jersey,Colonia,Diesel,Individual,Manual,Fourth_Above_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,No
4178,Mahindra,2013,450000,146000,East,New Jersey,Hawthorne,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,No
4179,Maruti,2013,157000,47200,East,Connecticut,Milford,Petrol,Individual,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,No
4180,Mahindra,2018,1500000,60000,West,California,Saratoga,Diesel,Individual,Manual,First_Owner,15.1,2179,152.87,360Nm@ 1750-2800rpm,7,No
4181,Mahindra,2018,1500000,60000,West,California,Santa Monica,Diesel,Individual,Manual,First_Owner,15.1,2179,152.87,360Nm@ 1750-2800rpm,7,No
4182,Tata,2007,75000,100000,East,Connecticut,Waterbury,Petrol,Individual,Manual,Second_Owner,15.3,1193,65.3,102Nm@ 2600rpm,5,No
4183,Chevrolet,2010,280000,100000,West,California,Santa Rosa,Diesel,Individual,Manual,Second_Owner,14.8,2499,80,"19@ 1,800(kgm@ rpm)",10,No
4184,Hyundai,2015,600000,35000,West,California,Santa Monica,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
4185,Tata,2012,250999,120000,West,California,Santa Monica,Diesel,Individual,Manual,Fourth_Above_Owner,15.3,2956,83.8,250Nm@ 1000-2000rpm,7,No
4186,Toyota,2010,350000,80000,West,California,Santa Rosa,Petrol,Individual,Manual,Second_Owner,12.5,1794,132,170Nm@ 4200rpm,5,No
4187,Renault,2016,300000,34000,West,California,Santa Rosa,Petrol,Individual,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,No
4188,Renault,2017,819999,50000,East,Maine,Bangor,Diesel,Individual,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,No
4189,Tata,2010,409999,100000,East,Connecticut,Manchester,Diesel,Individual,Manual,Second_Owner,19.61,1405,70,135.4Nm@ 2500,5,No
4190,Hyundai,2008,275000,52000,East,Connecticut,Norwalk,Petrol,Individual,Manual,Second_Owner,13.9,1599,103.2,"14.9@ 3,000(kgm@ rpm)",5,No
4191,Maruti,2013,497000,110000,East,Rhode Island,Newport,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,No
4192,Hyundai,2015,500000,70000,East,Maine,Saco,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
4193,Mahindra,2006,170000,120000,East,Massachusetts,Holden,Diesel,Individual,Manual,Second_Owner,14,2523,83,176Nm@ 1500rpm,7,No
4194,Ford,2016,515000,68609,West,California,Santa Monica,Diesel,Dealer,Manual,First_Owner,22.7,1498,89.84,204Nm@ 2000-2750rpm,5,No
4195,Ford,2018,925000,33360,East,New York,Franklin Square,Diesel,Dealer,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,No
4196,Mahindra,2019,1460000,5000,East,New York,Franklin Square,Diesel,Individual,Manual,First_Owner,17.3,1497,121,300Nm@ 1750-2500rpm,7,No
4197,Isuzu,2019,2700000,10000,East,New York,Franklin Square,Diesel,Individual,Automatic,First_Owner,13.8,2999,174.57,380NM@ 1800-2800rpm,7,No
4198,Tata,2017,830000,35000,East,New York,Freeport,Diesel,Individual,Manual,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,No
4199,Ford,2019,975000,30000,East,New York,Freeport,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,No
4200,Ford,2018,620000,15000,East,New York,Franklin Square,Petrol,Individual,Manual,First_Owner,20.4,1194,94.93,120Nm@ 4250rpm,5,No
4201,Nissan,2019,860000,14317,East,New York,Franklin Square,Petrol,Dealer,Manual,First_Owner,14.23,1498,104.55,142Nm@ 4000rpm,5,No
